,Vehicle_Type,Age_of_Vehicle,Was_Vehicle_Left_Hand_Drive?,Propulsion_Code,Engine_Capacity_(CC)
812,Car,3.0,1.0,Petrol,2995.0
813,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,-1.0
814,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
816,Bus or coach (17 or more pass seats),23.0,1.0,Heavy oil,8300.0
819,Taxi/Private hire car,10.0,1.0,Heavy oil,2664.0
820,Taxi/Private hire car,10.0,1.0,Heavy oil,2664.0
821,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,6370.0
822,Car,4.0,1.0,Petrol,1596.0
825,Motorcycle 50cc and under,11.0,1.0,Petrol,49.0
826,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
827,Car,3.0,1.0,Petrol,2979.0
828,Taxi/Private hire car,14.0,1.0,Heavy oil,2664.0
829,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
831,Car,8.0,1.0,Petrol,1275.0
832,Car,5.0,1.0,Petrol,1783.0
833,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,6370.0
834,Car,9.0,1.0,Petrol,1781.0
835,Car,6.0,1.0,Petrol,1997.0
836,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,1910.0
838,Car,15.0,1.0,Petrol,1999.0
840,Van / Goods 3.5 tonnes mgw or under,3.0,1.0,Heavy oil,2400.0
842,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
843,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
845,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
846,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
847,Car,8.0,1.0,Petrol,1242.0
849,Car,5.0,1.0,Petrol,1590.0
850,Car,6.0,1.0,Heavy oil,1900.0
851,Car,6.0,1.0,Heavy oil,1900.0
852,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
854,Van / Goods 3.5 tonnes mgw or under,4.0,1.0,Heavy oil,2151.0
855,Van / Goods 3.5 tonnes mgw or under,4.0,1.0,Heavy oil,1998.0
856,Car,11.0,1.0,Petrol,1996.0
857,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,6370.0
858,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
859,Car,10.0,1.0,Petrol,1242.0
861,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,-1.0
862,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,11500.0
863,Motorcycle 125cc and under,4.0,1.0,Petrol,125.0
864,Motorcycle 125cc and under,4.0,1.0,Petrol,125.0
867,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,5883.0
868,Motorcycle 125cc and under,1.0,1.0,Petrol,125.0
869,Motorcycle over 125cc and up to 500cc,1.0,1.0,Petrol,459.0
870,Car,16.0,1.0,Petrol,4957.0
871,Car,7.0,1.0,Petrol,2290.0
872,Motorcycle 125cc and under,2.0,1.0,Petrol,124.0
873,Motorcycle over 500cc,1.0,1.0,Petrol,599.0
874,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
875,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
876,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
877,Car,12.0,1.0,Petrol,1781.0
878,Car,6.0,1.0,Petrol,2544.0
880,Taxi/Private hire car,5.0,1.0,Heavy oil,2446.0
881,Taxi/Private hire car,5.0,1.0,Heavy oil,2446.0
885,Car,4.0,1.0,Heavy oil,2151.0
889,Motorcycle over 500cc,1.0,1.0,Petrol,599.0
891,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
894,Motorcycle over 500cc,1.0,1.0,Petrol,998.0
895,Motorcycle over 500cc,1.0,1.0,Petrol,998.0
896,Car,2.0,1.0,Petrol,1596.0
897,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,-1.0
898,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
899,Car,10.0,1.0,Petrol,1124.0
901,Car,7.0,1.0,Heavy oil,2996.0
903,Car,8.0,1.0,Petrol,999.0
904,Car,8.0,1.0,Petrol,999.0
905,Car,8.0,1.0,Petrol,999.0
906,Car,9.0,1.0,Petrol,1998.0
907,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
908,Car,5.0,1.0,Heavy oil,1870.0
909,Taxi/Private hire car,9.0,1.0,Heavy oil,2664.0
910,Motorcycle over 500cc,19.0,1.0,Petrol,1000.0
911,Taxi/Private hire car,8.0,1.0,Heavy oil,2664.0
913,Taxi/Private hire car,2.0,1.0,Heavy oil,1997.0
915,Van / Goods 3.5 tonnes mgw or under,3.0,1.0,Heavy oil,2188.0
917,Taxi/Private hire car,11.0,1.0,Heavy oil,2664.0
918,Car,7.0,1.0,Petrol,1781.0
920,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,12000.0
921,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,12000.0
922,Car,5.0,1.0,Petrol,2597.0
923,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
929,Car,6.0,1.0,Petrol,599.0
930,Car,14.0,1.0,Petrol,1295.0
931,Car,14.0,1.0,Petrol,1295.0
932,Car,14.0,1.0,Petrol,1295.0
933,Motorcycle over 500cc,10.0,1.0,Petrol,892.0
935,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
936,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,5883.0
937,Car,2.0,1.0,Petrol,1149.0
938,Car,12.0,1.0,Petrol,2000.0
939,Car,12.0,1.0,Petrol,2000.0
940,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
942,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
943,Car,3.0,1.0,Heavy oil,3226.0
946,Motorcycle over 500cc,7.0,1.0,Petrol,598.0
947,Motorcycle over 500cc,7.0,1.0,Petrol,598.0
949,Car,2.0,1.0,Petrol,1769.0
951,Motorcycle 125cc and under,12.0,1.0,Petrol,125.0
954,Car,5.0,1.0,Heavy oil,1997.0
955,Car,2.0,1.0,Heavy oil,1896.0
957,Car,10.0,1.0,Petrol,1783.0
959,Motorcycle over 500cc,5.0,1.0,Petrol,645.0
962,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
963,Taxi/Private hire car,11.0,1.0,Heavy oil,1905.0
964,Taxi/Private hire car,11.0,1.0,Heavy oil,1905.0
965,Taxi/Private hire car,11.0,1.0,Heavy oil,2664.0
966,Taxi/Private hire car,11.0,1.0,Heavy oil,2664.0
967,Motorcycle over 500cc,4.0,1.0,Petrol,850.0
968,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
973,Motorcycle over 500cc,8.0,1.0,Petrol,649.0
974,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
975,Car,5.0,1.0,Petrol,1600.0
976,Motorcycle over 500cc,6.0,1.0,Petrol,645.0
977,Car,8.0,1.0,Petrol,2498.0
978,Van / Goods 3.5 tonnes mgw or under,6.0,1.0,Heavy oil,2461.0
979,Van / Goods 3.5 tonnes mgw or under,6.0,1.0,Heavy oil,2461.0
983,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,9600.0
984,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,8268.0
985,Motorcycle 125cc and under,4.0,1.0,Petrol,85.0
989,Bus or coach (17 or more pass seats),13.0,1.0,Heavy oil,-1.0
990,Motorcycle 125cc and under,1.0,1.0,Petrol,125.0
991,Car,5.0,1.0,Petrol,1598.0
992,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
993,Motorcycle 125cc and under,1.0,1.0,Petrol,102.0
994,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
998,Motorcycle over 125cc and up to 500cc,3.0,1.0,Petrol,499.0
999,Motorcycle over 500cc,5.0,1.0,Petrol,647.0
1002,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
1003,Motorcycle over 125cc and up to 500cc,4.0,1.0,Petrol,499.0
1006,Taxi/Private hire car,3.0,1.0,Heavy oil,2402.0
1009,Motorcycle 125cc and under,6.0,1.0,Petrol,100.0
1011,Car,11.0,1.0,Petrol,1590.0
1012,Motorcycle over 500cc,3.0,1.0,Petrol,645.0
1015,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,6370.0
1017,Motorcycle over 500cc,3.0,1.0,Petrol,652.0
1018,Car,9.0,1.0,Petrol,1390.0
1021,Motorcycle over 500cc,2.0,1.0,Petrol,600.0
1022,Taxi/Private hire car,6.0,1.0,Heavy oil,2664.0
1025,Car,6.0,1.0,Petrol,1997.0
1026,Car,6.0,1.0,Petrol,1997.0
1027,Car,6.0,1.0,Petrol,1997.0
1029,Car,14.0,1.0,Petrol,2972.0
1031,Car,1.0,1.0,Petrol,1240.0
1032,Car,2.0,1.0,Heavy oil,2499.0
1033,Car,8.0,1.0,Petrol,2494.0
1034,Motorcycle over 500cc,1.0,1.0,Petrol,599.0
1035,Car,2.0,1.0,Heavy oil,1868.0
1036,Motorcycle over 500cc,4.0,1.0,Petrol,644.0
1037,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
1038,Van / Goods 3.5 tonnes mgw or under,12.0,1.0,Heavy oil,2496.0
1039,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,9200.0
1040,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,-1.0
1041,Car,6.0,1.0,Petrol,1781.0
1042,Car,1.0,1.0,Petrol,6000.0
1043,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
1044,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
1045,Goods over 3.5t. and under 7.5t,10.0,1.0,Heavy oil,-1.0
1048,Car,16.0,1.0,Petrol,2299.0
1049,Motorcycle 125cc and under,2.0,1.0,Petrol,125.0
1053,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
1054,Motorcycle over 500cc,1.0,1.0,Petrol,1200.0
1056,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
1057,Car,3.0,1.0,Petrol,1598.0
1058,Car,3.0,1.0,Petrol,1598.0
1059,Other vehicle,4.0,1.0,Heavy oil,2151.0
1060,Taxi/Private hire car,8.0,1.0,Heavy oil,2664.0
1061,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,8268.0
1062,Motorcycle over 125cc and up to 500cc,6.0,1.0,Petrol,499.0
1063,Motorcycle over 500cc,6.0,1.0,Petrol,996.0
1066,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
1067,Bus or coach (17 or more pass seats),6.0,1.0,Heavy oil,-1.0
1069,Car,1.0,1.0,Petrol,1388.0
1070,Car,1.0,1.0,Petrol,1388.0
1071,Car,1.0,1.0,Petrol,1388.0
1072,Taxi/Private hire car,8.0,1.0,Heavy oil,2664.0
1073,Car,15.0,1.0,Heavy oil,1905.0
1077,Car,1.0,1.0,Heavy oil,1686.0
1081,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,7300.0
1082,Car,4.0,1.0,Petrol,1242.0
1084,Car,5.0,1.0,Petrol,1242.0
1088,Car,5.0,1.0,Petrol,1388.0
1089,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
1093,Car,9.0,1.0,Petrol,1299.0
1095,Car,5.0,1.0,Petrol,1360.0
1096,Motorcycle over 500cc,1.0,1.0,Petrol,600.0
1097,Car,5.0,1.0,Petrol,1199.0
1098,Taxi/Private hire car,1.0,1.0,Heavy oil,2402.0
1099,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
1104,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
1105,Van / Goods 3.5 tonnes mgw or under,3.0,1.0,Heavy oil,2151.0
1106,Taxi/Private hire car,1.0,1.0,Heavy oil,2402.0
1111,Motorcycle over 500cc,2.0,1.0,Petrol,636.0
1112,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
1117,Taxi/Private hire car,5.0,1.0,Petrol,2664.0
1118,Motorcycle over 500cc,3.0,1.0,Petrol,599.0
1119,Car,1.0,1.0,Petrol,1149.0
1122,Motorcycle 125cc and under,20.0,1.0,Petrol,89.0
1124,Car,3.0,1.0,Petrol,1970.0
1125,Motorcycle 125cc and under,4.0,1.0,Petrol,85.0
1127,Taxi/Private hire car,8.0,1.0,Heavy oil,2664.0
1130,Taxi/Private hire car,8.0,1.0,Heavy oil,2664.0
1131,Taxi/Private hire car,8.0,1.0,Heavy oil,2664.0
1134,Car,2.0,1.0,Petrol,1598.0
1135,Car,8.0,1.0,Petrol,1998.0
1136,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1138,Taxi/Private hire car,7.0,1.0,Heavy oil,2664.0
1139,Taxi/Private hire car,7.0,1.0,Heavy oil,2664.0
1141,Car,10.0,1.0,Petrol,1990.0
1143,Car,9.0,1.0,Heavy oil,1896.0
1144,Van / Goods 3.5 tonnes mgw or under,17.0,1.0,Petrol,1915.0
1145,Taxi/Private hire car,6.0,1.0,Petrol,1997.0
1148,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
1151,Car,1.0,1.0,Petrol,1598.0
1152,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
1153,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
1164,Van / Goods 3.5 tonnes mgw or under,4.0,1.0,Heavy oil,2151.0
1165,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
1166,Car,4.0,1.0,Petrol,2230.0
1167,Car,4.0,1.0,Petrol,2230.0
1174,Motorcycle over 500cc,4.0,1.0,Petrol,998.0
1175,Car,1.0,1.0,Heavy oil,1896.0
1176,Taxi/Private hire car,6.0,1.0,Heavy oil,2664.0
1178,Car,2.0,1.0,Petrol,3724.0
1180,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,6370.0
1181,Car,9.0,1.0,Petrol,1597.0
1185,Car,11.0,1.0,Heavy oil,2830.0
1186,Motorcycle over 500cc,8.0,1.0,Petrol,599.0
1188,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1189,Taxi/Private hire car,9.0,1.0,Heavy oil,2664.0
1190,Taxi/Private hire car,9.0,1.0,Heavy oil,2200.0
1191,Car,9.0,1.0,Petrol,1108.0
1192,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,8300.0
1194,Car,6.0,1.0,Petrol,1991.0
1195,Car,6.0,1.0,Petrol,2000.0
1196,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,9200.0
1197,Motorcycle 125cc and under,3.0,1.0,Petrol,125.0
1198,Taxi/Private hire car,9.0,1.0,Heavy oil,2664.0
1200,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,9650.0
1201,Car,11.0,1.0,Petrol,1997.0
1202,Car,6.0,1.0,Petrol,1299.0
1203,Car,6.0,1.0,Petrol,1299.0
1204,Car,4.0,1.0,Heavy oil,1870.0
1205,Car,4.0,1.0,Heavy oil,1896.0
1206,Bus or coach (17 or more pass seats),42.0,1.0,Heavy oil,-1.0
1210,Van / Goods 3.5 tonnes mgw or under,3.0,1.0,Heavy oil,1910.0
1211,Car,8.0,1.0,Petrol,1781.0
1212,Car,8.0,1.0,Petrol,1781.0
1213,Motorcycle over 500cc,6.0,1.0,Petrol,918.0
1214,Bus or coach (17 or more pass seats),40.0,1.0,Heavy oil,15000.0
1215,Car,1.0,1.0,Heavy oil,1997.0
1217,Taxi/Private hire car,3.0,1.0,Heavy oil,2402.0
1218,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,7300.0
1220,Car,3.0,1.0,Petrol,1988.0
1222,Car,2.0,1.0,Petrol,2597.0
1223,Car,2.0,1.0,Petrol,2597.0
1225,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
1227,Car,1.0,1.0,Heavy oil,1910.0
1230,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,1870.0
1231,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1235,Motorcycle over 500cc,3.0,1.0,Petrol,1299.0
1236,Car,3.0,1.0,Petrol,2324.0
1238,Car,5.0,1.0,Petrol,4999.0
1239,Goods 7.5 tonnes mgw and over,2.0,1.0,Heavy oil,3900.0
1242,Car,7.0,1.0,Petrol,1998.0
1243,Car,7.0,1.0,Petrol,1998.0
1244,Car,7.0,1.0,Petrol,1998.0
1247,Taxi/Private hire car,1.0,1.0,Heavy oil,2402.0
1249,Motorcycle 125cc and under,2.0,1.0,Petrol,125.0
1250,Car,10.0,1.0,Petrol,2435.0
1252,Car,1.0,1.0,Heavy oil,1896.0
1255,Taxi/Private hire car,6.0,1.0,Heavy oil,2664.0
1256,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
1258,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Petrol,1298.0
1259,Car,2.0,1.0,Petrol,2324.0
1260,Motorcycle over 125cc and up to 500cc,1.0,1.0,Petrol,198.0
1263,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
1268,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,1998.0
1269,Car,6.0,1.0,Petrol,1600.0
1272,Car,16.0,1.0,Petrol,1990.0
1273,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
1274,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
1275,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,8268.0
1277,Motorcycle over 500cc,1.0,1.0,Petrol,955.0
1278,Taxi/Private hire car,9.0,1.0,Heavy oil,2664.0
1279,Taxi/Private hire car,7.0,1.0,Heavy oil,2664.0
1280,Motorcycle over 500cc,1.0,1.0,Petrol,1130.0
1281,Car,15.0,1.0,Petrol,1598.0
1282,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1285,Motorcycle 125cc and under,6.0,1.0,Petrol,85.0
1286,Taxi/Private hire car,5.0,1.0,Petrol,1850.0
1289,Bus or coach (17 or more pass seats),20.0,1.0,Heavy oil,1000.0
1290,Car,5.0,1.0,Petrol,2494.0
1292,Motorcycle 50cc and under,5.0,1.0,Petrol,49.0
1298,Motorcycle over 500cc,6.0,1.0,Petrol,600.0
1300,Car,14.0,1.0,Petrol,1994.0
1301,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,9200.0
1303,Taxi/Private hire car,1.0,1.0,Heavy oil,2402.0
1304,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
1306,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
1307,Car,5.0,1.0,Petrol,2493.0
1308,Motorcycle over 500cc,3.0,1.0,Petrol,652.0
1311,Motorcycle over 500cc,1.0,1.0,Petrol,748.0
1313,Car,3.0,1.0,Petrol,2979.0
1314,Car,3.0,1.0,Petrol,2979.0
1315,Motorcycle over 500cc,8.0,1.0,Petrol,600.0
1319,Motorcycle over 125cc and up to 500cc,15.0,1.0,Petrol,399.0
1320,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,8268.0
1321,Taxi/Private hire car,6.0,1.0,Heavy oil,2664.0
1335,Car,8.0,1.0,Petrol,1587.0
1341,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,8300.0
1343,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
1344,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
1346,Car,1.0,1.0,Petrol,999.0
1347,Car,7.0,1.0,Petrol,1489.0
1349,Car,14.0,1.0,Petrol,1597.0
1352,Car,8.0,1.0,Heavy oil,1994.0
1354,Car,3.0,1.0,Petrol,2597.0
1355,Taxi/Private hire car,13.0,1.0,Heavy oil,2664.0
1357,Motorcycle 50cc and under,2.0,1.0,Petrol,49.0
1360,Motorcycle over 500cc,2.0,1.0,Petrol,1172.0
1363,Taxi/Private hire car,9.0,1.0,Heavy oil,2664.0
1365,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,8268.0
1366,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,8268.0
1370,Bus or coach (17 or more pass seats),42.0,1.0,Heavy oil,-1.0
1371,Car,9.0,1.0,Petrol,1581.0
1372,Bus or coach (17 or more pass seats),39.0,1.0,Heavy oil,-1.0
1374,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
1375,Motorcycle over 500cc,1.0,1.0,Petrol,600.0
1376,Car,1.0,1.0,Petrol,2362.0
1379,Motorcycle over 500cc,2.0,1.0,Petrol,599.0
1381,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,8268.0
1382,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,6370.0
1384,Taxi/Private hire car,6.0,1.0,Heavy oil,2664.0
1387,Motorcycle 50cc and under,6.0,1.0,Petrol,49.0
1388,Car,4.0,1.0,Petrol,1590.0
1390,Taxi/Private hire car,5.0,1.0,Heavy oil,1896.0
1394,Car,1.0,1.0,Petrol,1199.0
1396,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Gas/Bi-fuel,2295.0
1398,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
1399,Motorcycle over 500cc,1.0,1.0,Petrol,998.0
1400,Taxi/Private hire car,12.0,1.0,Petrol/Gas (LPG),1800.0
1401,Car,6.0,1.0,Petrol/Gas (LPG),3400.0
1402,Motorcycle 125cc and under,2.0,1.0,Petrol,124.0
1403,Car,11.0,1.0,Petrol,1997.0
1405,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1406,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1408,Motorcycle 125cc and under,2.0,1.0,Petrol,125.0
1413,Car,4.0,1.0,Heavy oil,2188.0
1417,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,8300.0
1418,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1419,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1420,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,7300.0
1421,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,7300.0
1422,Car,1.0,1.0,Heavy oil,2993.0
1423,Motorcycle over 500cc,5.0,1.0,Petrol,599.0
1426,Car,9.0,1.0,Petrol,1998.0
1427,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,6370.0
1429,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1430,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
1432,Van / Goods 3.5 tonnes mgw or under,11.0,1.0,Petrol,1389.0
1433,Motorcycle over 500cc,5.0,1.0,Petrol,1137.0
1437,Car,12.0,1.0,Petrol,1597.0
1438,Car,7.0,1.0,Petrol,1998.0
1440,Car,5.0,1.0,Heavy oil,1995.0
1441,Car,13.0,1.0,Petrol,1580.0
1443,Taxi/Private hire car,2.0,1.0,Petrol,1998.0
1444,Car,12.0,1.0,Petrol,1781.0
1447,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1448,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
1449,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
1454,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Heavy oil,2463.0
1455,Car,8.0,1.0,Petrol,1391.0
1458,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
1460,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
1462,Car,1.0,1.0,Heavy oil,3222.0
1463,Car,1.0,1.0,Heavy oil,3222.0
1464,Taxi/Private hire car,1.0,1.0,Petrol,2979.0
1465,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,2400.0
1467,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,1686.0
1469,Bus or coach (17 or more pass seats),39.0,1.0,Heavy oil,-1.0
1471,Taxi/Private hire car,3.0,1.0,Heavy oil,2402.0
1483,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,6370.0
1484,Car,2.0,1.0,Petrol,4999.0
1485,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
1487,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
1489,Car,15.0,1.0,Petrol,2316.0
1492,Motorcycle over 500cc,3.0,1.0,Petrol,1250.0
1493,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
1494,Taxi/Private hire car,10.0,1.0,Heavy oil,2496.0
1498,Taxi/Private hire car,11.0,1.0,Heavy oil,2664.0
1501,Car,12.0,1.0,Petrol,1991.0
1502,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
1503,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1505,Taxi/Private hire car,9.0,1.0,Petrol,1996.0
1506,Car,6.0,1.0,Petrol,1762.0
1507,Car,2.0,1.0,Petrol,1796.0
1511,Motorcycle 50cc and under,4.0,1.0,Petrol,49.0
1514,Motorcycle over 125cc and up to 500cc,4.0,1.0,Petrol,499.0
1515,Taxi/Private hire car,7.0,1.0,Heavy oil,2664.0
1517,Motorcycle 125cc and under,5.0,1.0,Petrol,125.0
1518,Motorcycle 125cc and under,7.0,1.0,Petrol,124.0
1519,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,10960.0
1521,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
1522,Car,5.0,1.0,Petrol,1800.0
1523,Motorcycle 125cc and under,9.0,1.0,Petrol,85.0
1525,Car,11.0,1.0,Petrol,998.0
1527,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,8268.0
1529,Car,8.0,1.0,Petrol,1761.0
1530,Motorcycle 50cc and under,1.0,1.0,Heavy oil,49.0
1532,Car,2.0,1.0,Petrol,1596.0
1533,Car,7.0,1.0,Petrol,1493.0
1534,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
1538,Car,9.0,1.0,Petrol,1599.0
1540,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
1542,Car,6.0,1.0,Petrol,1596.0
1543,Car,6.0,1.0,Petrol,1596.0
1544,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
1545,Car,11.0,1.0,Petrol,1596.0
1546,Motorcycle 125cc and under,7.0,1.0,Petrol,85.0
1548,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,6370.0
1549,Taxi/Private hire car,10.0,1.0,Heavy oil,2664.0
1550,Car,7.0,1.0,Petrol,2793.0
1551,Car,4.0,1.0,Petrol,4398.0
1552,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
1555,Car,2.0,1.0,Heavy oil,2172.0
1557,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,6370.0
1558,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,6370.0
1559,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,6370.0
1560,Motorcycle over 500cc,2.0,1.0,Petrol,599.0
1563,Car,2.0,1.0,Petrol,5513.0
1564,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
1566,Car,6.0,1.0,Petrol,1598.0
1567,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,7300.0
1568,Car,6.0,1.0,Petrol,998.0
1569,Car,6.0,1.0,Petrol,998.0
1572,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
1573,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
1574,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
1575,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
1576,Car,4.0,1.0,Petrol,2295.0
1577,Motorcycle over 500cc,2.0,1.0,Petrol,892.0
1578,Motorcycle over 500cc,2.0,1.0,Petrol,892.0
1582,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
