,Vehicle_Type,Age_of_Vehicle,Was_Vehicle_Left_Hand_Drive?,Propulsion_Code,Engine_Capacity_(CC)
6499,Car,1.0,1.0,Heavy oil,1900.0
6500,Car,4.0,1.0,Petrol,1299.0
6505,Car,10.0,1.0,Petrol,1360.0
6506,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,8268.0
6509,Motorcycle over 500cc,3.0,1.0,Petrol,599.0
6512,Motorcycle over 500cc,2.0,1.0,Petrol,955.0
6515,Motorcycle over 500cc,6.0,1.0,Petrol,1085.0
6516,Car,10.0,1.0,Heavy oil,1800.0
6517,Motorcycle 125cc and under,3.0,1.0,Petrol,125.0
6518,Car,8.0,1.0,Heavy oil,1905.0
6519,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
6522,Motorcycle 125cc and under,5.0,1.0,Petrol,125.0
6523,Car,2.0,1.0,Petrol,1396.0
6525,Van / Goods 3.5 tonnes mgw or under,7.0,1.0,Heavy oil,2299.0
6526,Car,8.0,1.0,Petrol,1370.0
6527,Motorcycle over 500cc,2.0,1.0,Petrol,1298.0
6528,Motorcycle over 500cc,6.0,1.0,Petrol,1085.0
6529,Car,1.0,1.0,Petrol,1149.0
6533,Car,10.0,1.0,Petrol,1120.0
6534,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,2148.0
6535,Car,4.0,1.0,Petrol,1242.0
6537,Motorcycle over 500cc,1.0,1.0,Petrol,996.0
6540,Motorcycle over 125cc and up to 500cc,11.0,1.0,Petrol,399.0
6541,Car,4.0,1.0,Petrol,1598.0
6543,Motorcycle 125cc and under,1.0,1.0,Petrol,125.0
6544,Motorcycle over 500cc,3.0,1.0,Petrol,652.0
6545,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
6547,Car,7.0,1.0,Heavy oil,1997.0
6548,Motorcycle over 125cc and up to 500cc,7.0,1.0,Petrol,499.0
6549,Motorcycle over 500cc,2.0,1.0,Petrol,1165.0
6550,Car,9.0,1.0,Petrol,1984.0
6551,Motorcycle over 500cc,6.0,1.0,Petrol,600.0
6555,Van / Goods 3.5 tonnes mgw or under,10.0,1.0,Heavy oil,2400.0
6556,Car,5.0,1.0,Petrol,1000.0
6557,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
6559,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
6561,Car,4.0,1.0,Heavy oil,1951.0
6563,Car,11.0,1.0,Petrol,1493.0
6565,Car,3.0,1.0,Petrol,3600.0
6566,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,8268.0
6569,Car,4.0,1.0,Petrol,1299.0
6570,Motorcycle over 125cc and up to 500cc,1.0,1.0,Petrol,499.0
6572,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
6576,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
6577,Car,8.0,1.0,Petrol,899.0
6580,Car,7.0,1.0,Petrol,1998.0
6581,Car,17.0,1.0,Petrol,1955.0
6586,Motorcycle over 500cc,2.0,1.0,Petrol,955.0
6588,Car,5.0,1.0,Petrol,1597.0
6589,Car,5.0,1.0,Petrol,1597.0
6591,Motorcycle over 125cc and up to 500cc,16.0,1.0,Petrol,399.0
6595,Motorcycle over 500cc,2.0,1.0,Petrol,636.0
6597,Car,2.0,1.0,Petrol,2198.0
6598,Car,3.0,1.0,Petrol,1124.0
6599,Motorcycle over 125cc and up to 500cc,5.0,1.0,Petrol,499.0
6601,Car,10.0,1.0,Petrol,954.0
6602,Car,15.0,1.0,Petrol,1117.0
6603,Car,3.0,1.0,Petrol,1388.0
6604,Car,1.0,1.0,Petrol,1388.0
6605,Motorcycle over 500cc,3.0,1.0,Petrol,600.0
6607,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
6608,Car,4.0,1.0,Heavy oil,1995.0
6609,Car,6.0,1.0,Petrol,1598.0
6613,Motorcycle over 500cc,5.0,1.0,Petrol,600.0
6615,Car,3.0,1.0,Heavy oil,2982.0
6617,Car,10.0,1.0,Petrol,1389.0
6619,Car,6.0,1.0,Petrol,1388.0
6620,Car,1.0,1.0,Petrol,1149.0
6621,Car,9.0,1.0,Heavy oil,2663.0
6623,Car,10.0,1.0,Petrol,1762.0
6625,Car,7.0,1.0,Petrol,1349.0
6626,Car,7.0,1.0,Petrol,1349.0
6627,Car,4.0,1.0,Petrol,1997.0
6628,Car,1.0,1.0,Petrol,1598.0
6629,Car,11.0,1.0,Petrol,1984.0
6632,Car,6.0,1.0,Petrol,1588.0
6633,Car,7.0,1.0,Petrol,1998.0
6634,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
6635,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
6636,Car,4.0,1.0,Petrol,1840.0
6639,Car,11.0,1.0,Petrol,998.0
6640,Car,11.0,1.0,Petrol,998.0
6641,Car,11.0,1.0,Petrol,998.0
6642,Motorcycle over 125cc and up to 500cc,5.0,1.0,Petrol,498.0
6646,Car,7.0,1.0,Petrol,973.0
6649,Car,2.0,1.0,Petrol,973.0
6650,Car,2.0,1.0,Petrol,973.0
6651,Car,2.0,1.0,Petrol,973.0
6652,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
6656,Car,6.0,1.0,Petrol,1598.0
6658,Taxi/Private hire car,15.0,1.0,Heavy oil,2664.0
6659,Van / Goods 3.5 tonnes mgw or under,9.0,1.0,Heavy oil,1896.0
6660,Car,10.0,1.0,Petrol,1493.0
6662,Car,7.0,1.0,Petrol,796.0
6663,Car,13.0,1.0,Petrol,1587.0
6664,Car,13.0,1.0,Petrol,1587.0
6667,Car,10.0,1.0,Petrol,1991.0
6671,Car,7.0,1.0,Petrol,1752.0
6675,Car,10.0,1.0,Petrol,1196.0
6676,Car,10.0,1.0,Petrol,1196.0
6677,Car,10.0,1.0,Petrol,1600.0
6678,Motorcycle over 500cc,6.0,1.0,Petrol,645.0
6684,Car,7.0,1.0,Petrol,1994.0
6685,Car,1.0,1.0,Petrol,1796.0
6686,Car,4.0,1.0,Petrol,1497.0
6687,Car,4.0,1.0,Petrol,1497.0
6688,Motorcycle over 125cc and up to 500cc,3.0,1.0,Petrol,498.0
6689,Motorcycle over 500cc,5.0,1.0,Petrol,645.0
6690,Car,4.0,1.0,Petrol,2946.0
6691,Car,16.0,1.0,Petrol,2594.0
6692,Car,16.0,1.0,Petrol,2594.0
6693,Motorcycle 125cc and under,16.0,1.0,Petrol,85.0
6694,Car,4.0,1.0,Petrol,1596.0
6695,Van / Goods 3.5 tonnes mgw or under,4.0,1.0,Heavy oil,1998.0
6696,Motorcycle 125cc and under,3.0,1.0,Petrol,100.0
6698,Taxi/Private hire car,8.0,1.0,Heavy oil,2664.0
6699,Car,15.0,1.0,Petrol,1997.0
6700,Motorcycle over 500cc,10.0,1.0,Petrol,650.0
6702,Car,7.0,1.0,Petrol,1392.0
6703,Car,7.0,1.0,Petrol,1392.0
6704,Car,7.0,1.0,Petrol,1392.0
6705,Car,6.0,1.0,Petrol,1800.0
6706,Car,6.0,1.0,Petrol,1800.0
6707,Car,12.0,1.0,Petrol,1392.0
6708,Car,12.0,1.0,Petrol,1392.0
6709,Car,6.0,1.0,Petrol,1998.0
6711,Motorcycle over 500cc,8.0,1.0,Petrol,918.0
6712,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
6714,Motorcycle over 500cc,5.0,1.0,Petrol,850.0
6716,Car,5.0,1.0,Heavy oil,1896.0
6717,Car,10.0,1.0,Petrol,1587.0
6718,Car,9.0,1.0,Petrol,1493.0
6720,Car,8.0,1.0,Petrol,2438.0
6721,Taxi/Private hire car,2.0,1.0,Heavy oil,2402.0
6722,Car,2.0,1.0,Petrol,1984.0
6723,Car,8.0,1.0,Petrol,1783.0
6724,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
6729,Car,7.0,1.0,Petrol,1985.0
6730,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
6733,Car,9.0,1.0,Petrol,1590.0
6734,Car,5.0,1.0,Petrol,954.0
6735,Car,2.0,1.0,Petrol,1242.0
6736,Car,14.0,1.0,Petrol,1590.0
6739,Car,8.0,1.0,Petrol,1396.0
6740,Motorcycle 125cc and under,22.0,1.0,Petrol,124.0
6741,Car,9.0,1.0,Petrol,2295.0
6749,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
6752,Car,3.0,1.0,Heavy oil,1910.0
6754,Car,7.0,1.0,Petrol,1998.0
6756,Car,4.0,1.0,Petrol,1596.0
6757,Car,5.0,1.0,Petrol,2497.0
6758,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
6759,Motorcycle over 125cc and up to 500cc,7.0,1.0,Petrol,499.0
6761,Car,13.0,1.0,Heavy oil,2200.0
6762,Car,9.0,1.0,Petrol,1390.0
6764,Van / Goods 3.5 tonnes mgw or under,4.0,1.0,Heavy oil,2477.0
6765,Car,2.0,1.0,Petrol,1796.0
6768,Car,7.0,1.0,Heavy oil,1753.0
6769,Motorcycle 125cc and under,2.0,1.0,Petrol,124.0
6770,Car,1.0,1.0,Petrol,1149.0
6771,Car,1.0,1.0,Petrol,1149.0
6773,Car,3.0,1.0,Petrol,1390.0
6774,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
6775,Car,1.0,1.0,Petrol,1596.0
6780,Car,10.0,1.0,Heavy oil,1905.0
6781,Car,2.0,1.0,Heavy oil,2148.0
6782,Car,4.0,1.0,Petrol,1794.0
6783,Car,4.0,1.0,Petrol,1794.0
6784,Car,4.0,1.0,Petrol,1794.0
6785,Car,3.0,1.0,Petrol,1796.0
6786,Motorcycle over 125cc and up to 500cc,2.0,1.0,Petrol,499.0
6787,Taxi/Private hire car,4.0,1.0,Heavy oil,1997.0
6791,Motorcycle 125cc and under,2.0,1.0,Petrol,124.0
6792,Car,13.0,1.0,Heavy oil,1769.0
6793,Car,5.0,1.0,Petrol,1000.0
6794,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,2402.0
6795,Motorcycle over 125cc and up to 500cc,6.0,1.0,Petrol,498.0
6796,Motorcycle over 500cc,7.0,1.0,Petrol,1085.0
6798,Taxi/Private hire car,15.0,1.0,Heavy oil,2664.0
6799,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Gas/Bi-fuel,1598.0
6800,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Gas/Bi-fuel,1598.0
6805,Car,10.0,1.0,Petrol,1171.0
6806,Car,10.0,1.0,Petrol,1171.0
6807,Car,4.0,1.0,Petrol,1988.0
6808,Car,4.0,1.0,Petrol,1988.0
6809,Motorcycle 125cc and under,6.0,1.0,Petrol,125.0
6810,Motorcycle 125cc and under,6.0,1.0,Petrol,125.0
6811,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
6812,Motorcycle over 125cc and up to 500cc,3.0,1.0,Petrol,1402.0
6813,Car,5.0,1.0,Heavy oil,1868.0
6814,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,8268.0
6815,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,8268.0
6819,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
6820,Car,5.0,1.0,Heavy oil,1974.0
6821,Motorcycle 125cc and under,2.0,1.0,Petrol,125.0
6823,Car,3.0,1.0,Petrol,1124.0
6826,Car,12.0,1.0,Petrol,1392.0
6827,Car,11.0,1.0,Petrol,1597.0
6829,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,8268.0
6835,Car,1.0,1.0,Petrol,1598.0
6836,Car,8.0,1.0,Petrol,1391.0
6838,Car,10.0,1.0,Petrol,1196.0
6839,Car,10.0,1.0,Petrol,1996.0
6841,Motorcycle over 500cc,1.0,1.0,Petrol,599.0
6844,Taxi/Private hire car,7.0,1.0,Heavy oil,2664.0
6845,Car,12.0,1.0,Petrol,1991.0
6846,Car,8.0,1.0,Petrol,1599.0
6847,Car,7.0,1.0,Petrol,1997.0
6848,Car,13.0,1.0,Petrol,1297.0
6849,Car,13.0,1.0,Petrol,1297.0
6852,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,6370.0
6854,Motorcycle over 125cc and up to 500cc,5.0,1.0,Petrol,498.0
6856,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,8268.0
6857,Car,4.0,1.0,Petrol,1299.0
6858,Car,1.0,1.0,Heavy oil,1870.0
6860,Car,11.0,1.0,Petrol,1196.0
6861,Motorcycle over 500cc,5.0,1.0,Petrol,599.0
6862,Car,17.0,1.0,Petrol,1397.0
6863,Car,7.0,1.0,Petrol,1598.0
6865,Car,8.0,1.0,Petrol,1799.0
6866,Car,8.0,1.0,Petrol,1799.0
6868,Motorcycle over 500cc,6.0,1.0,Petrol,535.0
6870,Car,5.0,1.0,Petrol,1299.0
6873,Motorcycle over 500cc,4.0,1.0,Petrol,929.0
6874,Car,7.0,1.0,Petrol,1390.0
6875,Car,7.0,1.0,Petrol,1390.0
6877,Motorcycle over 500cc,2.0,1.0,Petrol,599.0
6878,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
6882,Car,5.0,1.0,Petrol,2492.0
6883,Motorcycle over 500cc,2.0,1.0,Petrol,599.0
6884,Taxi/Private hire car,2.0,1.0,Heavy oil,2402.0
6886,Car,12.0,1.0,Petrol,1597.0
6887,Car,7.0,1.0,Petrol,1799.0
6888,Motorcycle over 500cc,4.0,1.0,Petrol,955.0
6889,Van / Goods 3.5 tonnes mgw or under,10.0,1.0,Heavy oil,1753.0
6890,Car,3.0,1.0,Heavy oil,1398.0
6891,Car,6.0,1.0,Petrol,1124.0
6892,Car,7.0,1.0,Petrol,1332.0
6893,Motorcycle over 500cc,2.0,1.0,Petrol,600.0
6895,Car,6.0,1.0,Petrol,1896.0
6896,Car,6.0,1.0,Petrol,1896.0
6897,Car,6.0,1.0,Petrol,1896.0
6900,Car,11.0,1.0,Petrol,1493.0
6903,Car,9.0,1.0,Petrol,1396.0
6906,Car,10.0,1.0,Petrol,1796.0
6907,Motorcycle over 500cc,1.0,1.0,Petrol,599.0
6908,Motorcycle over 500cc,2.0,1.0,Petrol,645.0
6910,Motorcycle over 500cc,14.0,1.0,Petrol,1127.0
6911,Car,3.0,1.0,Petrol,1794.0
6912,Car,6.0,1.0,Petrol,1360.0
6913,Motorcycle over 500cc,8.0,1.0,Petrol,1084.0
6914,Car,16.0,1.0,Petrol,1118.0
6915,Car,16.0,1.0,Petrol,1118.0
6916,Car,16.0,1.0,Petrol,1118.0
6917,Car,3.0,1.0,Petrol,1299.0
6918,Car,9.0,1.0,Petrol,1392.0
6919,Motorcycle over 500cc,1.0,1.0,Petrol,998.0
6921,Car,9.0,1.0,Petrol,1996.0
6923,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
6931,Car,4.0,1.0,Heavy oil,2499.0
6932,Motorcycle over 500cc,3.0,1.0,Petrol,600.0
6934,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,8268.0
6936,Car,4.0,1.0,Petrol,1396.0
6937,Car,3.0,1.0,Petrol,1997.0
6946,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,8268.0
6948,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
6949,Van / Goods 3.5 tonnes mgw or under,3.0,1.0,Petrol,2295.0
6950,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
6951,Motorcycle over 500cc,1.0,1.0,Petrol,1137.0
6953,Car,8.0,1.0,Petrol,1595.0
6955,Car,5.0,1.0,Petrol,1587.0
6957,Motorcycle over 500cc,3.0,1.0,Petrol,996.0
6965,Car,8.0,1.0,Petrol,1597.0
6967,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,6370.0
6970,Car,6.0,1.0,Petrol,1762.0
6971,Motorcycle over 125cc and up to 500cc,3.0,1.0,Petrol,499.0
6972,Motorcycle over 125cc and up to 500cc,6.0,1.0,Petrol,249.0
6973,Motorcycle 125cc and under,1.0,1.0,Petrol,102.0
6975,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
6977,Motorcycle over 500cc,1.0,1.0,Petrol,645.0
6978,Motorcycle over 500cc,1.0,1.0,Petrol,645.0
6979,Car,9.0,1.0,Petrol,1994.0
6980,Car,8.0,1.0,Petrol,1341.0
6981,Car,8.0,1.0,Petrol,1341.0
6982,Car,5.0,1.0,Petrol,2295.0
6985,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
6987,Car,8.0,1.0,Heavy oil,1905.0
6988,Car,9.0,1.0,Petrol,1998.0
6989,Car,1.0,1.0,Petrol,1124.0
6990,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
6991,Taxi/Private hire car,3.0,1.0,Heavy oil,2446.0
6992,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Heavy oil,2402.0
6996,Car,5.0,1.0,Petrol,1998.0
6999,Car,5.0,1.0,Petrol,1895.0
7000,Car,5.0,1.0,Petrol,1895.0
7002,Car,9.0,1.0,Heavy oil,1905.0
7003,Car,9.0,1.0,Heavy oil,1905.0
7009,Car,8.0,1.0,Petrol,1597.0
7010,Car,4.0,1.0,Petrol,1747.0
7011,Car,4.0,1.0,Petrol,1747.0
7012,Car,4.0,1.0,Petrol,1747.0
7013,Car,4.0,1.0,Petrol,2295.0
7014,Car,4.0,1.0,Petrol,2295.0
7015,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
7017,Motorcycle over 500cc,2.0,1.0,Petrol,647.0
7018,Car,10.0,1.0,Heavy oil,1769.0
7019,Car,3.0,1.0,Petrol,1984.0
7020,Car,2.0,1.0,Petrol,1796.0
7021,Car,7.0,1.0,Petrol,1998.0
7022,Car,7.0,1.0,Petrol,1989.0
7027,Car,11.0,1.0,Petrol,1118.0
7028,Car,9.0,1.0,Petrol,1598.0
7029,Car,10.0,1.0,Petrol,1991.0
7030,Car,10.0,1.0,Petrol,1991.0
7031,Motorcycle over 500cc,3.0,1.0,Petrol,599.0
7032,Car,6.0,1.0,Petrol,1390.0
7033,Car,4.0,1.0,Petrol,1299.0
7039,Car,7.0,1.0,Petrol,1597.0
7040,Motorcycle over 500cc,1.0,1.0,Petrol,600.0
7044,Car,7.0,1.0,Petrol,1299.0
7047,Car,2.0,1.0,Petrol,1242.0
7048,Car,6.0,1.0,Petrol,1299.0
7049,Car,11.0,1.0,Petrol,1597.0
7050,Car,8.0,1.0,Heavy oil,1994.0
7051,Van / Goods 3.5 tonnes mgw or under,4.0,1.0,Heavy oil,1686.0
7052,Car,3.0,1.0,Petrol,1360.0
7053,Car,5.0,1.0,Petrol,1242.0
7054,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,5883.0
7055,Car,8.0,1.0,Heavy oil,2996.0
7056,Car,8.0,1.0,Heavy oil,1905.0
7060,Car,10.0,1.0,Heavy oil,1753.0
7062,Car,4.0,1.0,Petrol,1149.0
7063,Car,12.0,1.0,Petrol,1392.0
7064,Car,11.0,1.0,Petrol,3969.0
7067,Motorcycle 125cc and under,3.0,1.0,Petrol,125.0
7069,Car,10.0,1.0,Petrol,1299.0
7070,Minibus (8 - 16 passenger seats),7.0,1.0,Heavy oil,2874.0
7071,Car,5.0,1.0,Heavy oil,1997.0
7077,Car,15.0,1.0,Petrol,1781.0
7078,Car,15.0,1.0,Petrol,1781.0
7079,Car,5.0,1.0,Heavy oil,1997.0
7080,Car,4.0,1.0,Petrol,1783.0
7081,Car,6.0,1.0,Heavy oil,1753.0
7082,Car,3.0,1.0,Petrol,1586.0
7083,Car,1.0,1.0,Heavy oil,3200.0
7084,Motorcycle over 500cc,4.0,1.0,Petrol,988.0
7085,Car,2.0,1.0,Heavy oil,3222.0
7094,Car,1.0,1.0,Petrol,1229.0
7095,Car,13.0,1.0,Petrol,1984.0
7096,Car,9.0,1.0,Heavy oil,1896.0
7100,Car,2.0,1.0,Petrol,4966.0
7103,Car,15.0,1.0,Petrol,998.0
7104,Car,10.0,1.0,Petrol,1500.0
7105,Car,9.0,1.0,Petrol,1497.0
7106,Car,8.0,1.0,Petrol,1762.0
7107,Car,12.0,1.0,Petrol,1390.0
7108,Van / Goods 3.5 tonnes mgw or under,3.0,1.0,Heavy oil,1868.0
7113,Car,12.0,1.0,Petrol,1998.0
7115,Bus or coach (17 or more pass seats),7.0,1.0,Heavy oil,5883.0
7116,Bus or coach (17 or more pass seats),7.0,1.0,Heavy oil,5883.0
7117,Car,5.0,1.0,Petrol,1275.0
7118,Car,8.0,1.0,Petrol,1796.0
7124,Car,13.0,1.0,Petrol,1721.0
7125,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,11000.0
7126,Car,12.0,1.0,Petrol,1998.0
7131,Car,6.0,1.0,Petrol,1299.0
7132,Taxi/Private hire car,9.0,1.0,Petrol,1762.0
7134,Car,5.0,1.0,Heavy oil,1896.0
7135,Car,5.0,1.0,Heavy oil,1896.0
7136,Car,5.0,1.0,Heavy oil,1896.0
7137,Car,7.0,1.0,Petrol,1390.0
7138,Car,7.0,1.0,Petrol,1390.0
7139,Car,10.0,1.0,Petrol,998.0
7141,Car,8.0,1.0,Petrol,1796.0
7142,Car,8.0,1.0,Petrol,1796.0
7143,Car,8.0,1.0,Petrol,1796.0
7144,Car,17.0,1.0,Petrol,1596.0
7145,Car,1.0,1.0,Petrol,1108.0
7146,Motorcycle 125cc and under,1.0,1.0,Petrol,102.0
7147,Car,15.0,1.0,Petrol,1998.0
7148,Car,7.0,1.0,Petrol,2995.0
7152,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
7153,Motorcycle over 500cc,1.0,1.0,Petrol,955.0
7154,Motorcycle 125cc and under,1.0,1.0,Petrol,102.0
7155,Car,1.0,1.0,Petrol,1240.0
7157,Car,6.0,1.0,Petrol,1598.0
7158,Car,10.0,1.0,Petrol,1391.0
7159,Car,11.0,1.0,Petrol,1396.0
7160,Car,13.0,1.0,Petrol,1998.0
7161,Car,11.0,1.0,Petrol,1308.0
7162,Car,2.0,1.0,Petrol,1796.0
7163,Motorcycle 125cc and under,2.0,1.0,Petrol,124.0
7164,Car,14.0,1.0,Petrol,1998.0
7168,Motorcycle over 500cc,19.0,1.0,Petrol,1198.0
7169,Van / Goods 3.5 tonnes mgw or under,18.0,1.0,Heavy oil,2404.0
7170,Car,5.0,1.0,Petrol,3199.0
7171,Car,5.0,1.0,Heavy oil,2499.0
7174,Car,15.0,1.0,Petrol,2494.0
7176,Car,12.0,1.0,Petrol,1392.0
7178,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,5900.0
7179,Car,1.0,1.0,Petrol,1229.0
7180,Car,5.0,1.0,Petrol,1396.0
7181,Car,13.0,1.0,Petrol,1596.0
7182,Car,13.0,1.0,Petrol,1598.0
7183,Car,9.0,1.0,Petrol,1493.0
7184,Car,3.0,1.0,Petrol,1360.0
7185,Car,9.0,1.0,Petrol,1840.0
7188,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
7191,Car,2.0,1.0,Petrol,1108.0
7193,Car,2.0,1.0,Petrol,1388.0
7194,Car,2.0,1.0,Petrol,1388.0
7195,Car,5.0,1.0,Petrol,1970.0
7197,Motorcycle 125cc and under,1.0,1.0,Petrol,102.0
7198,Car,7.0,1.0,Petrol,1392.0
7199,Car,7.0,1.0,Petrol,1392.0
7200,Car,4.0,1.0,Petrol,1587.0
7201,Car,4.0,1.0,Petrol,1587.0
7202,Car,8.0,1.0,Petrol,1587.0
7203,Car,12.0,1.0,Petrol,1389.0
7206,Car,7.0,1.0,Petrol,1984.0
7207,Car,9.0,1.0,Petrol,1994.0
7208,Car,10.0,1.0,Petrol,1996.0
7209,Car,9.0,1.0,Petrol,1196.0
7210,Car,12.0,1.0,Petrol,1396.0
7211,Car,12.0,1.0,Heavy oil,1870.0
7212,Car,12.0,1.0,Petrol,1119.0
7213,Car,13.0,1.0,Petrol,1998.0
7215,Car,13.0,1.0,Petrol,1984.0
7216,Car,7.0,1.0,Petrol,1988.0
7217,Motorcycle over 125cc and up to 500cc,9.0,1.0,Petrol,498.0
7218,Car,9.0,1.0,Petrol,1598.0
7219,Motorcycle over 125cc and up to 500cc,7.0,1.0,Petrol,499.0
7221,Van / Goods 3.5 tonnes mgw or under,12.0,1.0,Petrol,1994.0
7222,Car,11.0,1.0,Petrol,1597.0
7223,Car,7.0,1.0,Petrol,1998.0
7224,Car,7.0,1.0,Petrol,1998.0
7225,Car,12.0,1.0,Petrol,1196.0
7226,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
7227,Car,8.0,1.0,Petrol,1998.0
7228,Car,17.0,1.0,Petrol,1781.0
7230,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
7233,Motorcycle over 125cc and up to 500cc,5.0,1.0,Petrol,176.0
7234,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
7236,Car,2.0,1.0,Heavy oil,2685.0
7237,Car,15.0,1.0,Petrol,1118.0
7238,Car,9.0,1.0,Petrol,1796.0
7239,Car,5.0,1.0,Petrol,1588.0
7240,Car,9.0,1.0,Petrol,1762.0
7241,Car,11.0,1.0,Petrol,2972.0
7242,Car,11.0,1.0,Petrol,1275.0
7244,Car,11.0,1.0,Petrol,1389.0
7245,Car,11.0,1.0,Petrol,1389.0
7246,Car,9.0,1.0,Petrol,1590.0
7247,Car,16.0,1.0,Petrol,1809.0
7248,Car,6.0,1.0,Petrol,1598.0
7252,Car,12.0,1.0,Petrol,2497.0
7253,Car,5.0,1.0,Petrol,1199.0
7254,Car,5.0,1.0,Petrol,1199.0
7255,Car,13.0,1.0,Petrol,2969.0
7256,Car,5.0,1.0,Heavy oil,1900.0
7258,Car,10.0,1.0,Petrol,1389.0
7260,Car,5.0,1.0,Petrol,1598.0
7261,Car,5.0,1.0,Petrol,1598.0
7262,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
7264,Car,2.0,1.0,Petrol,1299.0
7266,Car,8.0,1.0,Petrol,1595.0
7267,Car,10.0,1.0,Petrol,1119.0
7268,Car,8.0,1.0,Petrol,1988.0
7269,Car,9.0,1.0,Petrol,1896.0
7270,Car,9.0,1.0,Petrol,1896.0
7271,Car,1.0,1.0,Heavy oil,1896.0
7272,Taxi/Private hire car,3.0,1.0,Heavy oil,2402.0
7275,Car,2.0,1.0,Petrol,1242.0
7277,Car,3.0,1.0,Petrol,1242.0
7278,Car,7.0,1.0,Petrol,1587.0
7279,Car,7.0,1.0,Petrol,1587.0
7282,Car,4.0,1.0,Petrol,1124.0
7283,Car,3.0,1.0,Petrol,1596.0
7284,Car,5.0,1.0,Petrol,1360.0
7286,Car,7.0,1.0,Petrol,1120.0
7287,Car,11.0,1.0,Petrol,1995.0
7289,Car,9.0,1.0,Petrol,1781.0
7290,Car,1.0,1.0,Petrol,1497.0
7292,Car,9.0,1.0,Heavy oil,1896.0
7293,Car,8.0,1.0,Petrol,973.0
7294,Car,6.0,1.0,Petrol,1324.0
7295,Car,4.0,1.0,Petrol,1390.0
7297,Car,2.0,1.0,Petrol,1390.0
7300,Car,5.0,1.0,Petrol,1997.0
7301,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,5900.0
7302,Car,7.0,1.0,Petrol,2793.0
7303,Motorcycle over 125cc and up to 500cc,4.0,1.0,Petrol,176.0
7305,Car,14.0,1.0,Petrol,1997.0
7307,Van / Goods 3.5 tonnes mgw or under,9.0,1.0,Heavy oil,2500.0
7308,Van / Goods 3.5 tonnes mgw or under,9.0,1.0,Heavy oil,2500.0
7309,Car,4.0,1.0,Petrol,1596.0
7310,Car,8.0,1.0,Heavy oil,1527.0
7312,Car,4.0,1.0,Petrol,1596.0
7313,Car,10.0,1.0,Petrol,1597.0
7317,Motorcycle over 500cc,10.0,1.0,Petrol,553.0
7318,Car,7.0,1.0,Petrol,1149.0
